user_no,class_no,user_name,start_datetime,end_datetime,company_name,event_kind,result_kind
20194055,r3a128,清水美咲,2022-03-07 01:00:00+00,2022-03-07 02:00:00+00,株式会社マーブル,説明会_合,他
20194061,r3a239,清水美咲,2022-03-07 01:00:00+00,2022-03-07 02:00:00+00,株式会社ベータ,セミナー,他
20203057,s2a211,鈴木海斗,2022-03-07 01:00:00+00,2022-03-07 02:00:00+00,株式会社シグマ,セミナー,他
20203011,s2a302,伊藤彩香,2022-03-07 01:00:00+00,2022-03-07 02:00:00+00,株式会社モデスト,インターン,他
20212049,j1a113,渡辺杏奈,2022-03-07 04:00:00+00,2022-03-07 04:45:00+00,株式会社デルタ,試験_面接,不合格
20212044,j1a120,林優樹,2022-03-07 04:00:00+00,2022-03-07 05:00:00+00,株式会社オメガ,説明会_合,他
20212004,j2a107,山口優樹,2022-03-07 04:00:00+00,2022-03-07 05:30:00+00,株式会社アトラス,試験_適正,結果待ち
20194008,r3a124,吉田大輔,2022-03-07 04:00:00+00,2022-03-07 04:45:00+00,株式会社エンジン,試験_面接,継続（合格）
20194009,r3a230,伊藤花子,2022-03-07 04:00:00+00,2022-03-07 05:00:00+00,株式会社ルミナス,説明会_合,他
20194032,r3a232,清水太郎,2022-03-07 04:00:00+00,2022-03-07 05:00:00+00,株式会社モデスト,説明会_単,他
20203053,s2a109,山下直樹,2022-03-07 04:00:00+00,2022-03-07 05:30:00+00,株式会社クレスト,試験_適正,辞退
20203055,s2a110,中村優樹,2022-03-07 04:00:00+00,2022-03-07 05:30:00+00,株式会社アビリティ,試験_適正,結果待ち
20203028,s2a411,清水悠斗,2022-03-07 04:00:00+00,2022-03-07 05:00:00+00,株式会社クラフト,インターン,他
20203001,s2a107,鈴木結衣,2022-03-07 06:00:00+00,2022-03-07 06:45:00+00,株式会社アビリティ,試験_面接,結果待ち
20203003,s2a311,山下陸,2022-03-07 06:00:00+00,2022-03-07 07:00:00+00,株式会社ユニオン,セミナー,他
20212042,j2a103,森葵,2022-03-08 01:00:00+00,2022-03-08 02:00:00+00,株式会社ミライ,説明会_合,他
20194014,r3a106,山田太郎,2022-03-08 01:00:00+00,2022-03-08 02:00:00+00,株式会社アルファ,インターン,他
20194057,r3a121,佐々木健太,2022-03-08 01:00:00+00,2022-03-08 01:45:00+00,株式会社エッジ,試験_面接,継続（合格）
20194041,r3a226,森花子,2022-03-08 01:00:00+00,2022-03-08 02:00:00+00,株式会社オーシャン,説明会_単,他
20203006,s2a102,池田拓也,2022-03-08 01:00:00+00,2022-03-08 02:00:00+00,株式会社ベータ,インターン,他
20212022,j1a121,小林健太,2022-03-08 04:00:00+00,2022-03-08 05:00:00+00,株式会社レイヤー,説明会_合,他
20212003,j2a102,山本海斗,2022-03-08 04:00:00+00,2022-03-08 04:45:00+00,株式会社シグマ,試験_面接,辞退
20212039,j2a112,山口悠斗,2022-03-08 04:00:00+00,2022-03-08 05:30:00+00,株式会社アルファ,試験_適正,結果待ち
20194011,r3a108,山田美咲,2022-03-08 04:00:00+00,2022-03-08 04:45:00+00,株式会社クロス,試験_面接,不合格
20194007,r3a139,森凛,2022-03-08 04:00:00+00,2022-03-08 04:45:00+00,株式会社エッジ,試験_面接,結果待ち
20212026,j1a111,佐藤凛,2022-03-08 06:00:00+00,2022-03-08 07:30:00+00,株式会社レイヤー,試験_適正,継続（合格）
20212013,j2a117,伊藤拓也,2022-03-08 06:00:00+00,2022-03-08 07:00:00+00,株式会社ブルーム,説明会_合,他
20194008,r3a124,吉田大輔,2022-03-08 06:00:00+00,2022-03-08 07:00:00+00,株式会社イノベーション,インターン,他
20194041,r3a226,森花子,2022-03-08 06:00:00+00,2022-03-08 06:45:00+00,株式会社シグマ,試験_面接,結果待ち
20212036,j1a101,池田凛,2022-03-09 01:00:00+00,2022-03-09 02:00:00+00,株式会社アーク,インターン,他
20212008,j2a119,山崎陸,2022-03-09 01:00:00+00,2022-03-09 01:45:00+00,株式会社ルミナス,試験_面接,結果待ち
20194025,r3a116,小林太郎,2022-03-09 01:00:00+00,2022-03-09 01:45:00+00,株式会社コア,試験_面接,継続（合格）
20194008,r3a124,吉田大輔,2022-03-09 01:00:00+00,2022-03-09 02:30:00+00,株式会社アトラス,試験_適正,継続（合格）
20194084,r3a233,田中直樹,2022-03-09 01:00:00+00,2022-03-09 01:45:00+00,株式会社ルミナス,試験_面接,辞退
20203001,s2a107,鈴木結衣,2022-03-09 01:00:00+00,2022-03-09 02:30:00+00,株式会社リーフ,試験_適正,結果待ち
20203047,s2a204,小林優奈,2022-03-09 01:00:00+00,2022-03-09 02:00:00+00,株式会社オービット,セミナー,他
20203057,s2a211,鈴木海斗,2022-03-09 01:00:00+00,2022-03-09 01:45:00+00,株式会社モデスト,試験_面接,不合格
20203024,s2a406,加藤直樹,2022-03-09 01:00:00+00,2022-03-09 02:30:00+00,株式会社リーフ,試験_適正,継続（合格）
20203004,s2a408,山下健太,2022-03-09 01:00:00+00,2022-03-09 02:00:00+00,株式会社フォーカス,説明会_単,他
20212036,j1a101,池田凛,2022-03-09 04:00:00+00,2022-03-09 05:00:00+00,株式会社ハーモニー,セミナー,他
20212022,j1a121,小林健太,2022-03-09 04:00:00+00,2022-03-09 04:45:00+00,株式会社レイヤー,試験_面接,結果待ち
20212048,j2a108,田中凛,2022-03-09 04:00:00+00,2022-03-09 05:00:00+00,株式会社シード,説明会_単,他
20194051,r3a119,池田陽菜,2022-03-09 04:00:00+00,2022-03-09 04:45:00+00,株式会社アセント,試験_面接,辞退
20194039,r3a136,鈴木健太,2022-03-09 04:00:00+00,2022-03-09 05:00:00+00,株式会社イプシロン,インターン,他
20194087,r3a141,山崎凛,2022-03-09 04:00:00+00,2022-03-09 05:00:00+00,株式会社ノヴァ,説明会_合,他
20203019,s2a105,山崎拓也,2022-03-09 04:00:00+00,2022-03-09 05:00:00+00,株式会社アトラス,セミナー,他
20203030,s2a207,前田美咲,2022-03-09 04:00:00+00,2022-03-09 04:45:00+00,株式会社グロース,試験_面接,辞退
20203041,s2a405,中村陸,2022-03-09 04:00:00+00,2022-03-09 05:00:00+00,株式会社ベータ,セミナー,他
20212016,j1a109,清水花子,2022-03-09 06:00:00+00,2022-03-09 07:00:00+00,株式会社パルス,インターン,他
20212020,j1a115,石川陸,2022-03-09 06:00:00+00,2022-03-09 07:00:00+00,株式会社エコー,インターン,他
20212034,j2a115,中島優奈,2022-03-09 06:00:00+00,2022-03-09 07:00:00+00,株式会社リンク,インターン,他
20194025,r3a116,小林太郎,2022-03-09 06:00:00+00,2022-03-09 07:30:00+00,株式会社クラフト,試験_適正,不合格
20194077,r3a137,高橋陸,2022-03-09 06:00:00+00,2022-03-09 07:00:00+00,株式会社フォース,インターン,他
20194073,r3a202,中島悠斗,2022-03-09 06:00:00+00,2022-03-09 06:45:00+00,株式会社スカイ,試験_面接,結果待ち
20212028,j1a108,伊藤海斗,2022-03-10 01:00:00+00,2022-03-10 01:45:00+00,株式会社パルス,試験_面接,継続（合格）
20212016,j1a109,清水花子,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社リーフ,セミナー,他
20212034,j2a115,中島優奈,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社イプシロン,インターン,他
20212013,j2a117,伊藤拓也,2022-03-10 01:00:00+00,2022-03-10 02:30:00+00,株式会社ブルーム,試験_適正,継続（合格）
20194075,r3a103,加藤彩香,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社ネクスト,セミナー,他
20194051,r3a119,池田陽菜,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社リンク,説明会_合,他
20194034,r3a219,斎藤杏奈,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社モデスト,インターン,他
20194015,r3a225,阿部拓也,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社ミライ,セミナー,他
20194041,r3a226,森花子,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社シグマ,セミナー,他
20194064,r3a234,鈴木優奈,2022-03-10 01:00:00+00,2022-03-10 02:00:00+00,株式会社シグマ,説明会_単,他
20203046,s2a209,中島美咲,2022-03-10 01:00:00+00,2022-03-10 02:30:00+00,株式会社ガンマ,試験_適正,継続（合格）
20203013,s2a310,渡辺杏奈,2022-03-10 01:00:00+00,2022-03-10 01:45:00+00,株式会社デルタ,試験_面接,継続（合格）
20212020,j1a115,石川陸,2022-03-10 04:00:00+00,2022-03-10 05:30:00+00,株式会社ハーモニー,試験_適正,結果待ち
20194067,r3a220,阿部遥,2022-03-10 04:00:00+00,2022-03-10 05:30:00+00,株式会社ハーモニー,試験_適正,結果待ち
20203022,s2a203,田中遥,2022-03-10 04:00:00+00,2022-03-10 05:00:00+00,株式会社フロンティア,セミナー,他
20203056,s2a413,林結衣,2022-03-10 04:00:00+00,2022-03-10 05:30:00+00,株式会社ブリッジ,試験_適正,結果待ち
20212046,j1a112,鈴木美咲,2022-03-10 06:00:00+00,2022-03-10 07:00:00+00,株式会社グリーン,インターン,他
20212012,j1a119,山口太郎,2022-03-10 06:00:00+00,2022-03-10 07:00:00+00,株式会社フォーカス,セミナー,他
20194070,r3a104,佐々木直樹,2022-03-10 06:00:00+00,2022-03-10 07:30:00+00,株式会社オービット,試験_適正,結果待ち
20194063,r3a115,林海斗,2022-03-10 06:00:00+00,2022-03-10 07:00:00+00,株式会社アトラス,説明会_単,他
20194009,r3a230,伊藤花子,2022-03-10 06:00:00+00,2022-03-10 06:45:00+00,株式会社ルミナス,試験_面接,継続（合格）
20203042,s2a212,橋本陽菜,2022-03-10 06:00:00+00,2022-03-10 07:00:00+00,株式会社パルス,説明会_合,他
20203011,s2a302,伊藤彩香,2022-03-10 06:00:00+00,2022-03-10 07:00:00+00,株式会社シード,セミナー,他
20212034,j2a115,中島優奈,2022-03-11 01:00:00+00,2022-03-11 02:00:00+00,株式会社シグマ,インターン,他
20194044,r3a114,小林直樹,2022-03-11 01:00:00+00,2022-03-11 02:00:00+00,株式会社ストリーム,説明会_単,他
20194025,r3a116,小林太郎,2022-03-11 01:00:00+00,2022-03-11 02:00:00+00,株式会社ハーモニー,セミナー,他
20194033,r3a138,佐藤陸,2022-03-11 01:00:00+00,2022-03-11 02:30:00+00,株式会社マーブル,試験_適正,結果待ち
20194036,r3a205,鈴木杏奈,2022-03-11 01:00:00+00,2022-03-11 02:30:00+00,株式会社パルス,試験_適正,結果待ち
20194083,r3a213,伊藤葵,2022-03-11 01:00:00+00,2022-03-11 01:45:00+00,株式会社デルタ,試験_面接,継続（合格）
20203019,s2a105,山崎拓也,2022-03-11 01:00:00+00,2022-03-11 02:00:00+00,株式会社ストリーム,説明会_単,他
20212029,j1a103,伊藤優奈,2022-03-11 04:00:00+00,2022-03-11 04:45:00+00,株式会社ブルーム,試験_面接,不合格
20212019,j2a111,山本杏奈,2022-03-11 04:00:00+00,2022-03-11 04:45:00+00,株式会社アビリティ,試験_面接,辞退
20212008,j2a119,山崎陸,2022-03-11 04:00:00+00,2022-03-11 05:00:00+00,株式会社ルミナス,説明会_単,他
20194030,r3a135,伊藤陸,2022-03-11 04:00:00+00,2022-03-11 05:00:00+00,株式会社パルス,セミナー,他
20194077,r3a137,高橋陸,2022-03-11 04:00:00+00,2022-03-11 05:30:00+00,株式会社レイヤー,試験_適正,結果待ち
20194067,r3a220,阿部遥,2022-03-11 04:00:00+00,2022-03-11 04:45:00+00,株式会社パルス,試験_面接,不合格
20194009,r3a230,伊藤花子,2022-03-11 04:00:00+00,2022-03-11 04:45:00+00,株式会社エンジン,試験_面接,結果待ち
20203057,s2a211,鈴木海斗,2022-03-11 04:00:00+00,2022-03-11 05:00:00+00,株式会社ストリーム,説明会_合,他
20203003,s2a311,山下陸,2022-03-11 04:00:00+00,2022-03-11 04:45:00+00,株式会社ライト,試験_面接,継続（合格）
20212049,j1a113,渡辺杏奈,2022-03-11 06:00:00+00,2022-03-11 07:00:00+00,株式会社デルタ,セミナー,他
20212008,j2a119,山崎陸,2022-03-11 06:00:00+00,2022-03-11 07:00:00+00,株式会社ルミナス,インターン,他
20194071,r3a105,吉田陸,2022-03-11 06:00:00+00,2022-03-11 07:00:00+00,株式会社シグマ,説明会_合,他
20194043,r3a130,森太郎,2022-03-11 06:00:00+00,2022-03-11 07:30:00+00,株式会社アセント,試験_適正,結果待ち
20194079,r3a133,吉田悠斗,2022-03-11 06:00:00+00,2022-03-11 06:45:00+00,株式会社クラフト,試験_面接,継続（合格）
20194077,r3a137,高橋陸,2022-03-11 06:00:00+00,2022-03-11 07:00:00+00,株式会社レイヤー,インターン,他
20203040,s2a106,山口結衣,2022-03-11 06:00:00+00,2022-03-11 07:00:00+00,株式会社ノヴァ,インターン,他
20203047,s2a204,小林優奈,2022-03-11 06:00:00+00,2022-03-11 06:45:00+00,株式会社ブルーム,試験_面接,結果待ち
20203030,s2a207,前田美咲,2022-03-11 06:00:00+00,2022-03-11 07:30:00+00,株式会社ルミナス,試験_適正,辞退
20203037,s2a303,斎藤健太,2022-03-11 06:00:00+00,2022-03-11 06:45:00+00,株式会社デルタ,試験_面接,結果待ち
20203008,s2a312,森太郎,2022-03-11 06:00:00+00,2022-03-11 07:00:00+00,株式会社デルタ,説明会_合,他
20194075,r3a103,加藤彩香,2022-03-12 01:00:00+00,2022-03-12 02:00:00+00,株式会社ネクスト,内定後活動,内定
20194028,r3a107,高橋陽菜,2022-03-12 01:00:00+00,2022-03-12 02:30:00+00,株式会社テックワークス,試験_適正,結果待ち
20194066,r3a125,林遥,2022-03-12 01:00:00+00,2022-03-12 02:30:00+00,株式会社ホライズン,試験_適正,不合格
20194050,r3a204,藤田直樹,2022-03-12 01:00:00+00,2022-03-12 01:45:00+00,株式会社ビジョン,試験_面接,結果待ち
20194016,r3a209,田中陽菜,2022-03-12 01:00:00+00,2022-03-12 01:45:00+00,株式会社テックワークス,試験_面接,継続（合格）
20194065,r3a231,松本花子,2022-03-12 01:00:00+00,2022-03-12 02:00:00+00,株式会社ホライズン,説明会_合,他
20203050,s2a103,鈴木直樹,2022-03-12 01:00:00+00,2022-03-12 02:00:00+00,株式会社テックワークス,インターン,他
20203030,s2a207,前田美咲,2022-03-12 01:00:00+00,2022-03-12 02:00:00+00,株式会社ルミナス,セミナー,他
20212001,j1a104,渡辺優奈,2022-03-12 01:00:00+00,2022-03-12 02:00:00+00,株式会社シグマ,セミナー,他
20212034,j2a115,中島優奈,2022-03-12 04:00:00+00,2022-03-12 05:00:00+00,株式会社オメガ,説明会_合,他
20194044,r3a114,小林直樹,2022-03-12 04:00:00+00,2022-03-12 04:45:00+00,株式会社ストリーム,試験_面接,結果待ち
20194008,r3a124,吉田大輔,2022-03-12 04:00:00+00,2022-03-12 04:45:00+00,株式会社エンジン,試験_面接,不合格
20194030,r3a135,伊藤陸,2022-03-12 04:00:00+00,2022-03-12 05:00:00+00,株式会社パルス,セミナー,他
20194067,r3a220,阿部遥,2022-03-12 04:00:00+00,2022-03-12 05:00:00+00,株式会社ハーモニー,説明会_単,他
20194072,r3a223,森健太,2022-03-12 04:00:00+00,2022-03-12 05:00:00+00,株式会社リーフ,インターン,他
20203019,s2a105,山崎拓也,2022-03-12 04:00:00+00,2022-03-12 04:45:00+00,株式会社アトラス,試験_面接,継続（合格）
20203046,s2a209,中島美咲,2022-03-12 04:00:00+00,2022-03-12 05:00:00+00,株式会社フォース,説明会_合,他
20203037,s2a303,斎藤健太,2022-03-12 04:00:00+00,2022-03-12 05:00:00+00,株式会社フォーカス,説明会_単,他
20203048,s2a410,田中悠斗,2022-03-12 04:00:00+00,2022-03-12 04:45:00+00,株式会社ブリッジ,試験_面接,結果待ち
20194075,r3a103,加藤彩香,2022-03-12 06:00:00+00,2022-03-12 06:45:00+00,株式会社ネクスト,試験_面接,継続（合格）
20194078,r3a118,鈴木遥,2022-03-12 06:00:00+00,2022-03-12 06:45:00+00,株式会社イプシロン,試験_面接,結果待ち
20194058,r3a217,田中海斗,2022-03-12 06:00:00+00,2022-03-12 07:00:00+00,株式会社ベータ,インターン,他
20203050,s2a103,鈴木直樹,2022-03-12 06:00:00+00,2022-03-12 07:00:00+00,株式会社アーク,説明会_合,他
20203060,s2a104,中島陸,2022-03-12 06:00:00+00,2022-03-12 07:00:00+00,株式会社アルファ,インターン,他
20203016,s2a210,佐藤結衣,2022-03-12 06:00:00+00,2022-03-12 06:45:00+00,株式会社ホライズン,試験_面接,結果待ち
20212050,j1a105,林優樹,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社イプシロン,説明会_単,他
20212021,j1a117,鈴木海斗,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社ライト,説明会_合,他
20212034,j2a115,中島優奈,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社シグマ,説明会_単,他
20212010,j2a120,池田優奈,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社アルファ,インターン,他
20212005,j2a122,阿部凛,2022-03-13 01:00:00+00,2022-03-13 01:45:00+00,株式会社プライム,試験_面接,結果待ち
20194052,r3a140,林翔太,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社コア,説明会_合,他
20203058,s2a206,井上花子,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社マーブル,説明会_合,他
20203020,s2a305,渡辺太郎,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社アーク,説明会_単,他
20203008,s2a312,森太郎,2022-03-13 01:00:00+00,2022-03-13 02:00:00+00,株式会社クレスト,説明会_単,他
20194059,r3a102,小林優樹,2022-03-13 04:00:00+00,2022-03-13 05:30:00+00,株式会社オービット,試験_適正,継続（合格）
20194013,r3a126,池田健太,2022-03-13 04:00:00+00,2022-03-13 05:30:00+00,株式会社ユニオン,試験_適正,結果待ち
20194054,r3a206,林結衣,2022-03-13 04:00:00+00,2022-03-13 05:30:00+00,株式会社イプシロン,試験_適正,結果待ち
20194016,r3a209,田中陽菜,2022-03-13 04:00:00+00,2022-03-13 04:45:00+00,株式会社クロス,試験_面接,継続（合格）
20194012,r3a215,木村彩香,2022-03-13 04:00:00+00,2022-03-13 05:30:00+00,株式会社アトラス,試験_適正,結果待ち
20203006,s2a102,池田拓也,2022-03-13 04:00:00+00,2022-03-13 04:45:00+00,株式会社スカイ,試験_面接,継続（合格）
20203006,s2a102,池田拓也,2022-03-13 04:00:00+00,2022-03-13 05:30:00+00,株式会社ステラ,試験_適正,結果待ち
20203027,s2a108,佐藤健太,2022-03-13 04:00:00+00,2022-03-13 05:00:00+00,株式会社パルス,セミナー,他
20203041,s2a405,中村陸,2022-03-13 04:00:00+00,2022-03-13 05:00:00+00,株式会社マーブル,インターン,他
20203048,s2a410,田中悠斗,2022-03-13 04:00:00+00,2022-03-13 04:45:00+00,株式会社デルタ,試験_面接,結果待ち
20212038,j1a102,高橋健太,2022-03-13 06:00:00+00,2022-03-13 06:45:00+00,株式会社ブリッジ,試験_面接,辞退
20212001,j1a104,渡辺優奈,2022-03-13 06:00:00+00,2022-03-13 07:00:00+00,株式会社マーブル,説明会_合,他
20212039,j2a112,山口悠斗,2022-03-13 06:00:00+00,2022-03-13 07:00:00+00,株式会社ハーモニー,セミナー,他
20194039,r3a136,鈴木健太,2022-03-13 06:00:00+00,2022-03-13 07:00:00+00,株式会社プライム,セミナー,他
20194077,r3a137,高橋陸,2022-03-13 06:00:00+00,2022-03-13 07:30:00+00,株式会社イプシロン,試験_適正,不合格
